date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:26:49	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639ac41f-1339c%22	https://themewagon.github.io/dashtreme/assets/fonts/themify.eot?	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/themifyd41d.eot	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:50	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22639ac41f-db2c%22	https://themewagon.github.io/dashtreme/assets/fonts/themify.woff?-fvbane	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/themify9f24.woff	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:50	78584/78584	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac41f-132f8%22	https://themewagon.github.io/dashtreme/assets/fonts/themify.ttf?-fvbane	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/themify9f24.ttf	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:51	165548/165548	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac41f-286ac%22	https://themewagon.github.io/dashtreme/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:51	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-3931d%22	https://themewagon.github.io/dashtreme/assets/fonts/themify.svg?-fvbane	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/themify9f24.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:52	54266/54266	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639ac41f-d3fa%22	https://themewagon.github.io/dashtreme/assets/fonts/Simple-Line-Icons.eot?v=2.4.0	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/Simple-Line-Iconsb26c.eot	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:52	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%22639ac41f-7570%22	https://themewagon.github.io/dashtreme/assets/fonts/Simple-Line-Icons.woff2?v=2.4.0	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/Simple-Line-Iconsb26c.woff2	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:53	54056/54056	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ac41f-d328%22	https://themewagon.github.io/dashtreme/assets/fonts/Simple-Line-Icons.ttf?v=2.4.0	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/Simple-Line-Iconsb26c.ttf	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:53	81332/81332	---M--	200	added ('OK')	font/woff	etag:%22639ac41f-13db4%22	https://themewagon.github.io/dashtreme/assets/fonts/Simple-Line-Icons.woff?v=2.4.0	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/Simple-Line-Iconsb26c.woff	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:54	239045/239045	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-3a5c5%22	https://themewagon.github.io/dashtreme/assets/fonts/Simple-Line-Icons.svg?v=2.4.0	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/Simple-Line-Iconsb26c.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:54	99774/99774	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639ac41f-185be%22	https://themewagon.github.io/dashtreme/assets/fonts/weathericons-regular-webfont.eot	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/weathericons-regular-webfont.eot	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:55	99774/99774	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639ac41f-185be%22	https://themewagon.github.io/dashtreme/assets/fonts/weathericons-regular-webfont.eot?	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/weathericons-regular-webfontd41d.eot	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:55	44720/44720	---M--	200	added ('OK')	font/woff2	etag:%22639ac41f-aeb0%22	https://themewagon.github.io/dashtreme/assets/fonts/weathericons-regular-webfont.woff2	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/fonts/weathericons-regular-webfont.woff2	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:56	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264556a8c-247b%22	https://themewagon.github.io/dashtreme/assets/font/weathericons-regular-webfont.woff	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/font/weathericons-regular-webfont.woff	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:56	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264556a8c-247b%22	https://themewagon.github.io/dashtreme/assets/font/weathericons-regular-webfont.ttf	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/font/weathericons-regular-webfont.ttf	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:57	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264556a8c-247b%22	https://themewagon.github.io/dashtreme/assets/font/weathericons-regular-webfont.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/font/weathericons-regular-webfont.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:57	56452/56452	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-dc84%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/ad.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/ad.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:58	55630/55630	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-d94e%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/ad.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/ad.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:58	257/257	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-101%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/ae.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/ae.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:59	273/273	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-111%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/ae.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/ae.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:26:59	33813/33813	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-8415%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/af.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/af.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:00	33622/33622	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-8356%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/af.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/af.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:01	902/902	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-386%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/ag.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/ag.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:01	862/862	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-35e%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/ag.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/ag.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:02	55336/55336	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-d828%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/ai.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/ai.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:03	58220/58220	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-e36c%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/ai.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/ai.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:03	4647/4647	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-1227%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/al.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/al.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:04	4908/4908	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-132c%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/al.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/al.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:04	226/226	---M--	200	added ('OK')	image/svg+xml	etag:%22639ac41f-e2%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/am.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/am.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:05	242/242	---M--	200	added ('OK')	image/svg+xml	etag:%22639ac41f-f2%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/am.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/am.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:05	2245/2245	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-8c5%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/ao.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/ao.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:06	2251/2251	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-8cb%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/ao.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/ao.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:07	4488/4488	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-1188%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/aq.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/aq.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:07	4611/4611	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-1203%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/aq.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/aq.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:08	4395/4395	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-112b%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/ar.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/ar.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:09	4549/4549	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-11c5%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/ar.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/ar.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:10	11465/11465	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-2cc9%22	https://themewagon.github.io/dashtreme/assets/flags/4x3/as.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/4x3/as.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
03:27:10	11530/11530	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ac41f-2d0a%22	https://themewagon.github.io/dashtreme/assets/flags/1x1/as.svg	D:/DATA/mOYO/Final%20year/negopro/admin/themewagon.github.io/dashtreme/assets/flags/1x1/as.svg	(from https://themewagon.github.io/dashtreme/assets/css/icons.css)
